TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=1800 F=POINT
11  0.1995717933E-03  0.7542495348E-04  0.1288521280E-04  0.1251452265E-04  0.4886481461E-03  0.1253585457E-03  0.9410626388E+00  0.1173859452E-06 -0.1285211254E-02  0.2197078413E-04  0.1145500000E+01  0.9410626388E+00  0.1707897321E-03  0.1253585457E-03  0.1253585457E-03  0.9410626388E+00  0.0000000000E+00  0.0000000000E+00  0.1173859452E-06 -0.1285211254E-02  0.2197078413E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9410626388E+00  0.1707897321E-03  0.1253585457E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
12  0.1964872986E-03  0.7819841720E-04  0.1429644233E-04  0.1388480706E-04  0.4798511207E-03  0.1367993167E-03  0.1037491376E+01  0.1314333410E-06 -0.1404856080E-02  0.2164182619E-04  0.1178500000E+01  0.1037491376E+01  0.1855253979E-03  0.1367993167E-03  0.1367993167E-03  0.1037491376E+01  0.0000000000E+00  0.0000000000E+00  0.1314333410E-06 -0.1404856080E-02  0.2164182619E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1037491376E+01  0.1855253979E-03  0.1367993167E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
13  0.1933562323E-03  0.8108554995E-04  0.1571757932E-04  0.1526471026E-04  0.4711140847E-03  0.1479949636E-03  0.1134869298E+01  0.1459804381E-06 -0.1522880405E-02  0.2075178784E-04  0.1210500000E+01  0.1134869298E+01  0.1997714439E-03  0.1479949636E-03  0.1479949636E-03  0.1134869298E+01  0.0000000000E+00  0.0000000000E+00  0.1459804381E-06 -0.1522880405E-02  0.2075178784E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1134869298E+01  0.1997714439E-03  0.1479949636E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
14  0.1901877321E-03  0.8405823504E-04  0.1714546431E-04  0.1665118598E-04  0.4624647632E-03  0.1588886093E-03  0.1232983427E+01  0.1609985852E-06 -0.1638785018E-02  0.1926074078E-04  0.1244500000E+01  0.1232983427E+01  0.2134403694E-03  0.1588886093E-03  0.1588886093E-03  0.1232983427E+01  0.0000000000E+00  0.0000000000E+00  0.1609985852E-06 -0.1638785018E-02  0.1926074078E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1232983427E+01  0.2134403694E-03  0.1588886093E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
15  0.1869915248E-03  0.8709040475E-04  0.1857692585E-04  0.1804117879E-04  0.4539304681E-03  0.1694219473E-03  0.1331618233E+01  0.1764565594E-06 -0.1752071679E-02  0.1712746937E-04  0.1278500000E+01  0.1331618233E+01  0.2264446503E-03  0.1694219473E-03  0.1694219473E-03  0.1331618233E+01  0.0000000000E+00  0.0000000000E+00  0.1764565594E-06 -0.1752071679E-02  0.1712746937E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1331618233E+01  0.2264446503E-03  0.1694219473E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
16  0.1837779135E-03  0.9015814859E-04  0.2000878508E-04  0.1943162951E-04  0.4455380102E-03  0.1795414887E-03  0.1430556135E+01  0.1923187134E-06 -0.1862248696E-02  0.1431301423E-04  0.1312500000E+01  0.1430556135E+01  0.2386995951E-03  0.1795414887E-03  0.1795414887E-03  0.1430556135E+01  0.0000000000E+00  0.0000000000E+00  0.1923187134E-06 -0.1862248696E-02  0.1431301423E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1430556135E+01  0.2386995951E-03  0.1795414887E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
17  0.1805577477E-03  0.9323970752E-04  0.2143786161E-04  0.2081947912E-04  0.4373135800E-03  0.1891976506E-03  0.1529578014E+01  0.2085460018E-06 -0.1968825057E-02  0.1077507801E-04  0.1344500000E+01  0.1529578014E+01  0.2501173798E-03  0.1891976506E-03  0.1891976506E-03  0.1529578014E+01  0.0000000000E+00  0.0000000000E+00  0.2085460018E-06 -0.1968825057E-02  0.1077507801E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1529578014E+01  0.2501173798E-03  0.1891976506E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
18  0.1773423890E-03  0.9631539608E-04  0.2286097921E-04  0.2220167441E-04  0.4292826289E-03  0.1983349464E-03  0.1628463780E+01  0.2250959940E-06 -0.2071311960E-02  0.6476669160E-05  0.1376500000E+01  0.1628463780E+01  0.2606081482E-03  0.1983349464E-03  0.1983349464E-03  0.1628463780E+01  0.0000000000E+00  0.0000000000E+00  0.2250959940E-06 -0.2071311960E-02  0.6476669160E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1628463780E+01  0.2606081482E-03  0.1983349464E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
19  0.1741436543E-03  0.9936748422E-04  0.2427497311E-04  0.2357517619E-04  0.4214697139E-03  0.2068776581E-03  0.1726992923E+01  0.2419215484E-06 -0.2169223576E-02  0.1371281275E-05  0.1410500000E+01  0.1726992923E+01  0.2700726843E-03  0.2068776581E-03  0.2068776581E-03  0.1726992923E+01  0.0000000000E+00  0.0000000000E+00  0.2419215484E-06 -0.2169223576E-02  0.1371281275E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1726992923E+01  0.2700726843E-03  0.2068776581E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
20  0.1709737610E-03  0.1023800584E-03  0.2567669833E-04  0.2493696721E-04  0.4138983606E-03  0.2147754477E-03  0.1824945027E+01  0.2589807747E-06 -0.2262093420E-02 -0.4592275666E-05  0.1446500000E+01  0.1824945027E+01  0.2784043403E-03  0.2147754477E-03  0.2147754477E-03  0.1824945027E+01  0.0000000000E+00  0.0000000000E+00  0.2589807747E-06 -0.2262093420E-02 -0.4592275666E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1824945027E+01  0.2784043403E-03  0.2147754477E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
