TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=2500 F=POINT
11  0.8136101704E-01  0.1729641342E+01  0.4609248074E-03  0.6867513591E-01  0.1864795801E+02  0.1395963496E-03  0.3590255746E-02 -0.6427979990E-08  0.7372684757E-05 -0.8695145180E-05  0.1116000000E+01  0.3592967482E-02 -0.1817141734E-05 -0.2853317699E-05  0.1395963496E-03  0.3590255746E-02  0.0000000000E+00  0.0000000000E+00 -0.6427979990E-08  0.7372684757E-05 -0.8695145180E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3592967482E-02 -0.1817141734E-05 -0.2853317699E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
12  0.8112923866E-01  0.1724525331E+01  0.5139279609E-03  0.6847812353E-01  0.1859485889E+02  0.1523928083E-03  0.3921932652E-02 -0.7282073203E-08  0.8335311116E-05 -0.9994280385E-05  0.1161000000E+01  0.3924890947E-02 -0.2078327260E-05 -0.3216641106E-05  0.1523928083E-03  0.3921932652E-02  0.0000000000E+00  0.0000000000E+00 -0.7282073203E-08  0.8335311116E-05 -0.9994280385E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3924890947E-02 -0.2078327260E-05 -0.3216641106E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
13  0.8092053988E-01  0.1719893656E+01  0.5684533850E-03  0.6830059169E-01  0.1854706355E+02  0.1652677614E-03  0.4256119311E-02 -0.8188065582E-08  0.9363945618E-05 -0.1140000867E-04  0.1200000000E+01  0.4259325305E-02 -0.2359896815E-05 -0.3601033821E-05  0.1652677614E-03  0.4256119311E-02  0.0000000000E+00  0.0000000000E+00 -0.8188065582E-08  0.9363945618E-05 -0.1140000867E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.4259325305E-02 -0.2359896815E-05 -0.3601033821E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
14  0.8073253518E-01  0.1715695329E+01  0.6245682074E-03  0.6814052695E-01  0.1850402129E+02  0.1782369469E-03  0.4593242742E-02 -0.9147726814E-08  0.1046365193E-04 -0.1291823562E-04  0.1238000000E+01  0.4596697862E-02 -0.2662962993E-05 -0.4007700147E-05  0.1782369469E-03  0.4593242742E-02  0.0000000000E+00  0.0000000000E+00 -0.9147726814E-08  0.1046365193E-04 -0.1291823562E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.4596697862E-02 -0.2662962993E-05 -0.4007700147E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
15  0.8056307554E-01  0.1711884397E+01  0.6823408487E-03  0.6799611586E-01  0.1846523648E+02  0.1913166767E-03  0.4933742788E-02 -0.1016283849E-07  0.1163919474E-04 -0.1455438403E-04  0.1276000000E+01  0.4937448762E-02 -0.2988696310E-05 -0.4437778836E-05  0.1913166767E-03  0.4933742788E-02  0.0000000000E+00  0.0000000000E+00 -0.1016283849E-07  0.1163919474E-04 -0.1455438403E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.4937448762E-02 -0.2988696310E-05 -0.4437778836E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
16  0.8041023259E-01  0.1708419603E+01  0.7418411690E-03  0.6786573173E-01  0.1843026476E+02  0.2045240345E-03  0.5278073166E-02 -0.1123510237E-07  0.1289440691E-04 -0.1631552083E-04  0.1307000000E+01  0.5282032042E-02 -0.3338575484E-05 -0.4892187945E-05  0.2045240345E-03  0.5278073166E-02  0.0000000000E+00  0.0000000000E+00 -0.1123510237E-07  0.1289440691E-04 -0.1631552083E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.5282032042E-02 -0.3338575484E-05 -0.4892187945E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
17  0.8027228246E-01  0.1705264036E+01  0.8031414668E-03  0.6774792130E-01  0.1839870924E+02  0.2178761638E-03  0.5626701146E-02 -0.1236650632E-07  0.1423484337E-04 -0.1820797608E-04  0.1340000000E+01  0.5630915285E-02 -0.3713850898E-05 -0.5372322898E-05  0.2178761638E-03  0.5626701146E-02  0.0000000000E+00  0.0000000000E+00 -0.1236650632E-07  0.1423484337E-04 -0.1820797608E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.5630915285E-02 -0.3713850898E-05 -0.5372322898E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
18  0.8014768952E-01  0.1702384785E+01  0.8663164894E-03  0.6764139045E-01  0.1837021670E+02  0.2313908967E-03  0.5980105795E-02 -0.1355891382E-07  0.1566508815E-04 -0.2023857722E-04  0.1381000000E+01  0.5984577888E-02 -0.4115993993E-05 -0.5879358703E-05  0.2313908967E-03  0.5980105795E-02  0.0000000000E+00  0.0000000000E+00 -0.1355891382E-07  0.1566508815E-04 -0.2023857722E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.5984577888E-02 -0.4115993993E-05 -0.5879358703E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
19  0.8003509032E-01  0.1699752593E+01  0.9314432161E-03  0.6754499120E-01  0.1834447378E+02  0.2450863545E-03  0.6338778908E-02 -0.1481432559E-07  0.1719074145E-04 -0.2241438297E-04  0.1414000000E+01  0.6343511979E-02 -0.4546510206E-05 -0.6414686291E-05  0.2450863545E-03  0.6338778908E-02  0.0000000000E+00  0.0000000000E+00 -0.1481432559E-07  0.1719074145E-04 -0.2241438297E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.6343511979E-02 -0.4546510206E-05 -0.6414686291E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
20  0.7993327815E-01  0.1697341530E+01  0.9986017571E-03  0.6745770830E-01  0.1832120338E+02  0.2589812099E-03  0.6703225502E-02 -0.1613465729E-07  0.1881678441E-04 -0.2474291003E-04  0.1446000000E+01  0.6708222915E-02 -0.5006952530E-05 -0.6979669298E-05  0.2589812099E-03  0.6703225502E-02  0.0000000000E+00  0.0000000000E+00 -0.1613465729E-07  0.1881678441E-04 -0.2474291003E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.6708222915E-02 -0.5006952530E-05 -0.6979669298E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
21  0.7984118800E-01  0.1695128667E+01  0.1067875167E-02  0.6737864689E-01  0.1830016113E+02  0.2730946127E-03  0.7073962252E-02 -0.1752196578E-07  0.2054845025E-04 -0.2723195583E-04  0.1481000000E+01  0.7079227727E-02 -0.5498980245E-05 -0.7575657441E-05  0.2730946127E-03  0.7073962252E-02  0.0000000000E+00  0.0000000000E+00 -0.1752196578E-07  0.2054845025E-04 -0.2723195583E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.7079227727E-02 -0.5498980245E-05 -0.7575657441E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
22  0.7975788234E-01  0.1693093775E+01  0.1139349415E-02  0.6730702036E-01  0.1828113210E+02  0.2874461607E-03  0.7451520196E-02 -0.1897815382E-07  0.2239103954E-04 -0.2989014890E-04  0.1513000000E+01  0.7457057813E-02 -0.6024460984E-05 -0.8204121915E-05  0.2874461607E-03  0.7451520196E-02  0.0000000000E+00  0.0000000000E+00 -0.1897815382E-07  0.2239103954E-04 -0.2989014890E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.7457057813E-02 -0.6024460984E-05 -0.8204121915E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
23  0.7968253761E-01  0.1691219035E+01  0.1213114587E-02  0.6724213906E-01  0.1826392762E+02  0.3020555683E-03  0.7836442703E-02 -0.2050548096E-07  0.2435129581E-04 -0.3272553025E-04  0.1543000000E+01  0.7842256894E-02 -0.6585027865E-05 -0.8866906310E-05  0.3020555683E-03  0.7836442703E-02  0.0000000000E+00  0.0000000000E+00 -0.2050548096E-07  0.2435129581E-04 -0.3272553025E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.7842256894E-02 -0.6585027865E-05 -0.8866906310E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
24  0.7961443229E-01  0.1689488783E+01  0.1289264184E-02  0.6718339998E-01  0.1824838253E+02  0.3169433612E-03  0.8229285709E-02 -0.2210624730E-07  0.2643464925E-04 -0.3574740923E-04  0.1578000000E+01  0.8235381283E-02 -0.7182695550E-05 -0.9565541751E-05  0.3169433612E-03  0.8229285709E-02  0.0000000000E+00  0.0000000000E+00 -0.2210624730E-07  0.2643464925E-04 -0.3574740923E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.8235381283E-02 -0.7182695550E-05 -0.9565541751E-05  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
25  0.7955293537E-01  0.1687889266E+01  0.1367895306E-02  0.6713027770E-01  0.1823435248E+02  0.3321303657E-03  0.8630619532E-02 -0.2378249809E-07  0.2864762645E-04 -0.3896534356E-04  0.1604000000E+01  0.8637001677E-02 -0.7819558058E-05 -0.1030182925E-04  0.3321303657E-03  0.8630619532E-02  0.0000000000E+00  0.0000000000E+00 -0.2378249809E-07  0.2864762645E-04 -0.3896534356E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.8637001677E-02 -0.7819558058E-05 -0.1030182925E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
26  0.7949749564E-01  0.1686408410E+01  0.1449109364E-02  0.6708231469E-01  0.1822171147E+02  0.3476380492E-03  0.9041028570E-02 -0.2553672061E-07  0.3099623574E-04 -0.4238833441E-04  0.1634000000E+01  0.9047702863E-02 -0.8497410401E-05 -0.1107748744E-04  0.3476380492E-03  0.9041028570E-02  0.0000000000E+00  0.0000000000E+00 -0.2553672061E-07  0.3099623574E-04 -0.4238833441E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9047702863E-02 -0.8497410401E-05 -0.1107748744E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
27  0.7944763217E-01  0.1685035619E+01  0.1533012017E-02  0.6703911402E-01  0.1821034964E+02  0.3634883139E-03  0.9461112133E-02 -0.2737114913E-07  0.3348705635E-04 -0.4602793764E-04  0.1667000000E+01  0.9468084552E-02 -0.9218830767E-05 -0.1189439177E-04  0.3634883139E-03  0.9461112133E-02  0.0000000000E+00  0.0000000000E+00 -0.2737114913E-07  0.3348705635E-04 -0.4602793764E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9468084552E-02 -0.9218830767E-05 -0.1189439177E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
28  0.7940292582E-01  0.1683761593E+01  0.1619713363E-02  0.6700033175E-01  0.1820017128E+02  0.3797032756E-03  0.9891483698E-02 -0.2928821178E-07  0.3612769034E-04 -0.4989418909E-04  0.1701000000E+01  0.9898760612E-02 -0.9985912697E-05 -0.1275476570E-04  0.3797032756E-03  0.9891483698E-02  0.0000000000E+00  0.0000000000E+00 -0.2928821178E-07  0.3612769034E-04 -0.4989418909E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9898760612E-02 -0.9985912697E-05 -0.1275476570E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
29  0.7936301130E-01  0.1682578158E+01  0.1709327855E-02  0.6696567027E-01  0.1819109305E+02  0.3963058890E-03  0.1033277304E-01 -0.3129031006E-07  0.3892490882E-04 -0.5399873139E-04  0.1735000000E+01  0.1034036123E-01 -0.1080118792E-04 -0.1366064073E-04  0.3963058890E-03  0.1033277304E-01  0.0000000000E+00  0.0000000000E+00 -0.3129031006E-07  0.3892490882E-04 -0.5399873139E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1034036123E-01 -0.1080118792E-04 -0.1366064073E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
30  0.7932757017E-01  0.1681478119E+01  0.1801975114E-02  0.6693487285E-01  0.1818304232E+02  0.4133195582E-03  0.1078562645E-01 -0.3337999392E-07  0.4188628352E-04 -0.5835332366E-04  0.1768000000E+01  0.1079353313E-01 -0.1166718204E-04 -0.1461425458E-04  0.4133195582E-03  0.1078562645E-01  0.0000000000E+00  0.0000000000E+00 -0.3337999392E-07  0.4188628352E-04 -0.5835332366E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1079353313E-01 -0.1166718204E-04 -0.1461425458E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
31  0.7929632448E-01  0.1680455121E+01  0.1897779726E-02  0.6690771820E-01  0.1817595573E+02  0.4307685622E-03  0.1125070795E-01 -0.3555982341E-07  0.4501883661E-04 -0.6297004742E-04  0.1803000000E+01  0.1125894076E-01 -0.1258647812E-04 -0.1561767254E-04  0.4307685622E-03  0.1125070795E-01  0.0000000000E+00  0.0000000000E+00 -0.3555982341E-07  0.4501883661E-04 -0.6297004742E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1125894076E-01 -0.1258647812E-04 -0.1561767254E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
32  0.7926903165E-01  0.1679503538E+01  0.1996871672E-02  0.6688401628E-01  0.1816977798E+02  0.4486773949E-03  0.1172869932E-01 -0.3783239336E-07  0.4833107354E-04 -0.6786238756E-04  0.1837000000E+01  0.1173726634E-01 -0.1356195534E-04 -0.1667345052E-04  0.4486773949E-03  0.1172869932E-01  0.0000000000E+00  0.0000000000E+00 -0.3783239336E-07  0.4833107354E-04 -0.6786238756E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1173726634E-01 -0.1356195534E-04 -0.1667345052E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
33  0.7924547946E-01  0.1678618371E+01  0.2099386440E-02  0.6686360401E-01  0.1816446073E+02  0.4670712157E-03  0.1222030008E-01 -0.4020064776E-07  0.5183195651E-04 -0.7304608171E-04  0.1869000000E+01  0.1222920984E-01 -0.1459660784E-04 -0.1778418179E-04  0.4670712157E-03  0.1222030008E-01  0.0000000000E+00  0.0000000000E+00 -0.4020064776E-07  0.5183195651E-04 -0.7304608171E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1222920984E-01 -0.1459660784E-04 -0.1778418179E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
34  0.7922548272E-01  0.1677795173E+01  0.2205465427E-02  0.6684634249E-01  0.1815996181E+02  0.4859756317E-03  0.1272622111E-01 -0.4266701114E-07  0.5552816381E-04 -0.7854190843E-04  0.1901000000E+01  0.1273548260E-01 -0.1569349818E-04 -0.1895246365E-04  0.4859756317E-03  0.1272622111E-01  0.0000000000E+00  0.0000000000E+00 -0.4266701114E-07  0.5552816381E-04 -0.7854190843E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1273548260E-01 -0.1569349818E-04 -0.1895246365E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
35  0.7920887726E-01  0.1677029919E+01  0.2315259246E-02  0.6683211172E-01  0.1815624382E+02  0.5054174635E-03  0.1324720490E-01 -0.4523449433E-07  0.5942774740E-04 -0.8436509883E-04  0.1936000000E+01  0.1325682757E-01 -0.1685583013E-04 -0.2018093252E-04  0.5054174635E-03  0.1324720490E-01  0.0000000000E+00  0.0000000000E+00 -0.4523449433E-07  0.5942774740E-04 -0.8436509883E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1325682757E-01 -0.1685583013E-04 -0.2018093252E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
36  0.7919551667E-01  0.1676318939E+01  0.2428921359E-02  0.6682080917E-01  0.1815327344E+02  0.5254238897E-03  0.1378401496E-01 -0.4790566317E-07  0.6354770345E-04 -0.9053153905E-04  0.1969000000E+01  0.1379400876E-01 -0.1808700224E-04 -0.2147270257E-04  0.5254238897E-03  0.1378401496E-01  0.0000000000E+00  0.0000000000E+00 -0.4790566317E-07  0.6354770345E-04 -0.9053153905E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1379400876E-01 -0.1808700224E-04 -0.2147270257E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
37  0.7918527111E-01  0.1675658891E+01  0.2546611290E-02  0.6681234926E-01  0.1815102109E+02  0.5460229443E-03  0.1433743281E-01 -0.5068374448E-07  0.6788929975E-04 -0.9705055049E-04  0.2001000000E+01  0.1434780817E-01 -0.1939055681E-04 -0.2283074512E-04  0.5460229443E-03  0.1433743281E-01  0.0000000000E+00  0.0000000000E+00 -0.5068374448E-07  0.6788929975E-04 -0.9705055049E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1434780817E-01 -0.1939055681E-04 -0.2283074512E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
38  0.7917801847E-01  0.1675046569E+01  0.2668496688E-02  0.6680665324E-01  0.1814945897E+02  0.5672436787E-03  0.1490826861E-01 -0.5357167850E-07  0.7246490640E-04 -0.1039350577E-03  0.2034000000E+01  0.1491903649E-01 -0.2077020966E-04 -0.2425815191E-04  0.5672436787E-03  0.1490826861E-01  0.0000000000E+00  0.0000000000E+00 -0.5357167850E-07  0.7246490640E-04 -0.1039350577E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1491903649E-01 -0.2077020966E-04 -0.2425815191E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
39  0.7917364877E-01  0.1674479002E+01  0.2794753106E-02  0.6680365710E-01  0.1814856204E+02  0.5891154729E-03  0.1549734534E-01 -0.5657259178E-07  0.7728458010E-04 -0.1112147070E-03  0.2067000000E+01  0.1550851721E-01 -0.2222980836E-04 -0.2575819380E-04  0.5891154729E-03  0.1549734534E-01  0.0000000000E+00  0.0000000000E+00 -0.5657259178E-07  0.7728458010E-04 -0.1112147070E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1550851721E-01 -0.2222980836E-04 -0.2575819380E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
40  0.7917207104E-01  0.1673953589E+01  0.2925566429E-02  0.6680331366E-01  0.1814830960E+02  0.6116687496E-03  0.1610552352E-01 -0.5968944228E-07  0.8235261288E-04 -0.1189143574E-03  0.2100000000E+01  0.1611711138E-01 -0.2377370782E-04 -0.2733458850E-04  0.6116687496E-03  0.1610552352E-01  0.0000000000E+00  0.0000000000E+00 -0.5968944228E-07  0.8235261288E-04 -0.1189143574E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1611711138E-01 -0.2377370782E-04 -0.2733458850E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
41  0.7917319182E-01  0.1673467651E+01  0.3061128427E-02  0.6680557339E-01  0.1814868037E+02  0.6349351915E-03  0.1673369042E-01 -0.6292559389E-07  0.8769612716E-04 -0.1270392756E-03  0.2135000000E+01  0.1674570684E-01 -0.2540574704E-04 -0.2899085538E-04  0.6349351915E-03  0.1673369042E-01  0.0000000000E+00  0.0000000000E+00 -0.6292559389E-07  0.8769612716E-04 -0.1270392756E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1674570684E-01 -0.2540574704E-04 -0.2899085538E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
42  0.7917690959E-01  0.1673018307E+01  0.3201640374E-02  0.6681039164E-01  0.1814965125E+02  0.6589476169E-03  0.1738276373E-01 -0.6628432790E-07  0.9328367644E-04 -0.1356171949E-03  0.2166000000E+01  0.1739522183E-01 -0.2713068977E-04 -0.3073058403E-04  0.6589476169E-03  0.1738276373E-01  0.0000000000E+00  0.0000000000E+00 -0.6628432790E-07  0.9328367644E-04 -0.1356171949E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1739522183E-01 -0.2713068977E-04 -0.3073058403E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
43  0.7918314226E-01  0.1672603054E+01  0.3347310768E-02  0.6681773165E-01  0.1815120354E+02  0.6837393976E-03  0.1805369424E-01 -0.6976908743E-07  0.9917586227E-04 -0.1446480106E-03  0.2197000000E+01  0.1806660774E-01 -0.2895315939E-04 -0.3255812470E-04  0.6837393976E-03  0.1805369424E-01  0.0000000000E+00  0.0000000000E+00 -0.6976908743E-07  0.9917586227E-04 -0.1446480106E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1806660774E-01 -0.2895315939E-04 -0.3255812470E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
